Id,已采,已发,电商平台,品牌,评论,时间,型号,PageUrl
1899,TRUE,FALSE,京东,AO,非常好的热水器，,,,http://s.club.jd.com/productpage/p-1008025-s-0-t-1-p-121.html?callback=CommentListNew.setData
1900,TRUE,FALSE,京东,AO,很好，装水量很大，热水也很高温，比普通的品牌好。,,,http://s.club.jd.com/productpage/p-1008025-s-0-t-1-p-111.html?callback=CommentListNew.setData
1901,TRUE,FALSE,京东,AO,产品质量很好，安装的也非常不错，用了一周了，非常不错。加热速度快，自动断电，容量大，妈爸很喜欢。在京东上购买真是省心省力，性价比非常高，下次还会惠顾的。安装上很高大上的感觉。,,,http://s.club.jd.com/productpage/p-1008025-s-0-t-1-p-102.html?callback=CommentListNew.setData
1902,TRUE,FALSE,京东,AO,热水快，设备简洁大方。安装师傅仔细认真。,,,http://s.club.jd.com/productpage/p-1008025-s-0-t-1-p-111.html?callback=CommentListNew.setData
1903,TRUE,FALSE,京东,AO,快递师傅一个人扛上了8楼，没怨言。态度超好。热水器没开箱，等安装时再开。,,,http://s.club.jd.com/productpage/p-1008025-s-0-t-1-p-102.html?callback=CommentListNew.setData
1904,TRUE,FALSE,京东,AO,热水快，设备简洁大方。安装师傅仔细认真。,,,http://s.club.jd.com/productpage/p-1008025-s-0-t-1-p-111.html?callback=CommentListNew.setData
1905,TRUE,FALSE,京东,AO,东西是正品，老婆很喜欢，卖家各方面服务都很满意，以后还会再来的。,,,http://s.club.jd.com/productpage/p-1008025-s-0-t-1-p-102.html?callback=CommentListNew.setData
1906,TRUE,FALSE,京东,AO,第一买史密斯的热水器，送货后感觉做工很不错。整个送货、安装过程都提前预约确认，并且准时送到安装。安装师傅耐心并且细心，安装过程很注意做防护。安装完成后进行试机、讲解都很到位，非常热情。很不错的购买经历。,,,http://s.club.jd.com/productpage/p-1008025-s-0-t-1-p-102.html?callback=CommentListNew.setData
1907,TRUE,FALSE,京东,AO,家里卫生间比较小，买这个刚好,,,http://s.club.jd.com/productpage/p-1008025-s-0-t-1-p-102.html?callback=CommentListNew.setData
1908,TRUE,FALSE,京东,AO,一直在用挺好的 一直在用挺好的 一直在用,2014/8/26 17:30,AO史密斯（A.O.Smith） ET300J-60 电热水器 60升,http://s.club.jd.com/productpage/p-1008025-s-0-t-1-p-122.html?callback=CommentListNew.setData
1909,TRUE,FALSE,京东,AO,很不错，来的两次服务人员都很好，服务热情、服务规范。比西门子好太多了。 在现在这浮躁的社会，能做到这样已经很不容易了。史密斯来的两次都能这么认真热情，做完还给擦干净墙壁，之后还有具体内容的回访电话，很是值得赞扬！ 送货的师傅也很好，及时联系我们时间地址，准时送到家里，很感谢！,2014/9/25 9:06,AO史密斯（A.O.Smith） ET300J-60 电热水器 60升,http://s.club.jd.com/productpage/p-1008025-s-0-t-1-p-112.html?callback=CommentListNew.setData
1910,TRUE,FALSE,京东,AO,很不错！很棒！,2014/5/3 0:06,AO史密斯（A.O.Smith） ET300J-60 电热水器 60升,http://s.club.jd.com/productpage/p-1008025-s-0-t-1-p-122.html?callback=CommentListNew.setData
1911,TRUE,FALSE,京东,AO,大品牌值得信赖大品牌值得信赖,2014/9/27 21:57,AO史密斯（A.O.Smith） ET300J-60 电热水器 60升,http://s.club.jd.com/productpage/p-1008025-s-0-t-1-p-122.html?callback=CommentListNew.setData
1912,TRUE,FALSE,京东,AO,今天装上已经用上了！很好很满意！,2014/9/27 9:36,AO史密斯（A.O.Smith） ET300J-60 电热水器 60升,http://s.club.jd.com/productpage/p-1008025-s-0-t-1-p-122.html?callback=CommentListNew.setData
1913,TRUE,FALSE,京东,AO,很满意的一次网购！,2014/6/7 22:55,AO史密斯（A.O.Smith） ET300J-60 电热水器 60升,http://s.club.jd.com/productpage/p-1008025-s-0-t-1-p-122.html?callback=CommentListNew.setData
1914,TRUE,FALSE,京东,AO,已经安装完，还没用。安装和服务感觉都不错。希望后期使用一样好。。。,2014/10/4 21:06,AO史密斯（A.O.Smith） ET300J-60 电热水器 60升,http://s.club.jd.com/productpage/p-1008025-s-0-t-1-p-112.html?callback=CommentListNew.setData
1915,TRUE,FALSE,京东,AO,热水很快 夏天烧好一桶够好几个人用,2014/9/23 18:18,AO史密斯（A.O.Smith） ET300J-60 电热水器 60升,http://s.club.jd.com/productpage/p-1008025-s-0-t-1-p-122.html?callback=CommentListNew.setData
1916,TRUE,FALSE,京东,AO,安装速度很快，半胆加热真的是超快的！,2014/7/25 11:42,AO史密斯（A.O.Smith） ET300J-60 电热水器 60升,http://s.club.jd.com/productpage/p-1008025-s-0-t-1-p-122.html?callback=CommentListNew.setData
1917,TRUE,FALSE,京东,AO,这个品牌值得信赖！,2014/10/5 23:11,AO史密斯（A.O.Smith） ET300J-60 电热水器 60升,http://s.club.jd.com/productpage/p-1008025-s-0-t-1-p-103.html?callback=CommentListNew.setData
1918,TRUE,FALSE,京东,AO,真的是很好,2014/9/24 14:11,AO史密斯（A.O.Smith） ET300J-60 电热水器 60升,http://s.club.jd.com/productpage/p-1008025-s-0-t-1-p-122.html?callback=CommentListNew.setData
1919,TRUE,FALSE,京东,AO,比在商场便宜些，安装服务也比较专业。希望能用的住。。。,2014/10/1 22:50,AO史密斯（A.O.Smith） ET300J-60 电热水器 60升,http://s.club.jd.com/productpage/p-1008025-s-0-t-1-p-112.html?callback=CommentListNew.setData
1920,TRUE,FALSE,京东,AO,很好 柔软 好用  。。。。。,2014/10/4 18:43,AO史密斯（A.O.Smith） ET300J-60 电热水器 60升,http://s.club.jd.com/productpage/p-1008025-s-0-t-1-p-112.html?callback=CommentListNew.setData
1921,TRUE,FALSE,京东,AO,商品很给力，好评，值得购买,2014/10/9 19:53,AO史密斯（A.O.Smith） ET300J-60 电热水器 60升,http://s.club.jd.com/productpage/p-1008025-s-0-t-1-p-103.html?callback=CommentListNew.setData
1922,TRUE,FALSE,京东,AO,不错，希望再接再厉。好。,2014/10/6 8:42,AO史密斯（A.O.Smith） ET300J-60 电热水器 60升,http://s.club.jd.com/productpage/p-1008025-s-0-t-1-p-112.html?callback=CommentListNew.setData
1923,TRUE,FALSE,京东,AO,安装人员技术一般，属于低配产品，感觉水量小，不如以前的产品,2014/9/25 22:07,AO史密斯（A.O.Smith） ET300J-60 电热水器 60升,http://s.club.jd.com/productpage/p-1008025-s-0-t-1-p-122.html?callback=CommentListNew.setData
1924,TRUE,FALSE,京东,AO,送货、安装非常及时，效果非常棒,2014/9/10 11:19,AO史密斯（A.O.Smith） ET300J-60 电热水器 60升,http://s.club.jd.com/productpage/p-1008025-s-0-t-1-p-103.html?callback=CommentListNew.setData
1925,TRUE,FALSE,京东,AO,东西收到了，物流很给力，太快了！,2014/6/20 14:56,AO史密斯（A.O.Smith） ET300J-60 电热水器 60升,http://s.club.jd.com/productpage/p-1008025-s-0-t-1-p-112.html?callback=CommentListNew.setData
1926,TRUE,FALSE,京东,AO,如果你家不是新进两年才盖的或者才装修过的 奉劝不要买斯密斯 不然安装工一句必须要接地线 你还得找电工钻地打洞 真心麻烦 总之东西是不错 只是安装过程不愉快,,,http://s.club.jd.com/productpage/p-1008025-s-0-t-1-p-122.html?callback=CommentListNew.setData
1927,TRUE,FALSE,京东,AO,AO史密斯专用赠品 高档加大加厚全棉超柔软浴巾 .AO史密斯（A.O.Smith） ET300J-60 电热水器 60升 .,2014/9/22 10:28,AO史密斯（A.O.Smith） ET300J-60 电热水器 60升,http://s.club.jd.com/productpage/p-1008025-s-0-t-1-p-103.html?callback=CommentListNew.setData
1928,TRUE,FALSE,京东,AO,头一天晚上下的订单，第二天下午就到了，很快呀！对物理很满意！,2014/10/5 19:47,AO史密斯（A.O.Smith） ET300J-60 电热水器 60升,http://s.club.jd.com/productpage/p-1008025-s-0-t-1-p-112.html?callback=CommentListNew.setData
1929,TRUE,FALSE,京东,AO,还没有用，看起来还不错,,,http://s.club.jd.com/productpage/p-1008025-s-0-t-1-p-122.html?callback=CommentListNew.setData
1930,TRUE,FALSE,京东,AO,物流给力，仅仅一天就到货了。,2014/10/3 14:40,AO史密斯（A.O.Smith） ET300J-60 电热水器 60升,http://s.club.jd.com/productpage/p-1008025-s-0-t-1-p-112.html?callback=CommentListNew.setData
1931,TRUE,FALSE,京东,AO,质量好，加热速度快，安装工认真负责，使用的材料保修2年。,2014/10/7 16:31,AO史密斯（A.O.Smith） ET300J-60 电热水器 60升,http://s.club.jd.com/productpage/p-1008025-s-0-t-1-p-103.html?callback=CommentListNew.setData
1932,TRUE,FALSE,京东,AO,"大方美观,方便实用,不占地方",2014/10/5 22:09,AO史密斯（A.O.Smith） ET300J-60 电热水器 60升,http://s.club.jd.com/productpage/p-1008025-s-0-t-1-p-103.html?callback=CommentListNew.setData
1933,TRUE,FALSE,京东,AO,大品牌，价格合理，很满意。,2014/8/20 17:45,AO史密斯（A.O.Smith） ET300J-60 电热水器 60升,http://s.club.jd.com/productpage/p-1008025-s-0-t-1-p-112.html?callback=CommentListNew.setData
1934,TRUE,FALSE,京东,AO,好好好好好好,,,http://s.club.jd.com/productpage/p-1008025-s-0-t-1-p-112.html?callback=CommentListNew.setData
1935,TRUE,FALSE,京东,AO,不错不错不错,2014/6/17 21:58,AO史密斯（A.O.Smith） ET300J-60 电热水器 60升,http://s.club.jd.com/productpage/p-1008025-s-0-t-1-p-123.html?callback=CommentListNew.setData
1936,TRUE,FALSE,京东,AO,"实物比较小巧,不占地方.外表美观大方.还没开始用,希望效果不错.送的浴巾很柔软\n实物比较小巧,不占地方.外表美观大方.还没开始用,希望效果不错.送的浴巾很柔软\n",2014/10/7 14:53,AO史密斯（A.O.Smith） ET300J-60 电热水器 60升,http://s.club.jd.com/productpage/p-1008025-s-0-t-1-p-103.html?callback=CommentListNew.setData
1937,TRUE,FALSE,京东,AO,刚装好，试了一下，感觉挺好！,2014/9/27 22:28,AO史密斯（A.O.Smith） ET300J-60 电热水器 60升,http://s.club.jd.com/productpage/p-1008025-s-0-t-1-p-123.html?callback=CommentListNew.setData
1938,TRUE,FALSE,京东,AO,东西不错，性价比高,2014/10/7 23:50,AO史密斯（A.O.Smith） ET300J-60 电热水器 60升,http://s.club.jd.com/productpage/p-1008025-s-0-t-1-p-103.html?callback=CommentListNew.setData
1939,TRUE,FALSE,京东,AO,还未正式使用，冲着朋友说这牌子好用买的，希望真的好用\n,,,http://s.club.jd.com/productpage/p-1008025-s-0-t-1-p-112.html?callback=CommentListNew.setData
1940,TRUE,FALSE,京东,AO,大品牌，质量不错。,2014/9/27 10:11,AO史密斯（A.O.Smith） ET300J-60 电热水器 60升,http://s.club.jd.com/productpage/p-1008025-s-0-t-1-p-123.html?callback=CommentListNew.setData
1941,TRUE,FALSE,京东,AO,东西做工还不错，大品牌,2014/10/8 12:36,AO史密斯（A.O.Smith） ET300J-60 电热水器 60升,http://s.club.jd.com/productpage/p-1008025-s-0-t-1-p-103.html?callback=CommentListNew.setData
1942,TRUE,FALSE,京东,AO,"很好看,刚好和我家的小浴室匹配,安装师傅也不错,技术好,收费148很合理.给无数个赞!",2014/9/22 15:49,AO史密斯（A.O.Smith） ET300J-60 电热水器 60升,http://s.club.jd.com/productpage/p-1008025-s-0-t-1-p-123.html?callback=CommentListNew.setData
1943,TRUE,FALSE,京东,AO,好好好好好好好好好好好好好好好好好得不得了,,,http://s.club.jd.com/productpage/p-1008025-s-0-t-1-p-103.html?callback=CommentListNew.setData
1944,TRUE,FALSE,京东,AO,"很好看,刚好和我家的小浴室匹配,安装师傅也不错,技术好,收费148很合理.给无数个赞!",2014/7/29 23:37,AO史密斯（A.O.Smith） ET300J-60 电热水器 60升,http://s.club.jd.com/productpage/p-1008025-s-0-t-1-p-123.html?callback=CommentListNew.setData
1945,TRUE,FALSE,京东,AO,加热快  简单实用  东西给力  安装师傅服务不错  产品功能介绍的够详细,,,http://s.club.jd.com/productpage/p-1008025-s-0-t-1-p-112.html?callback=CommentListNew.setData
1946,TRUE,FALSE,京东,AO,非常好很棒 比别的热水器强很多,,,http://s.club.jd.com/productpage/p-1008025-s-0-t-1-p-103.html?callback=CommentListNew.setData
1947,TRUE,FALSE,京东,AO,送货及时，质量一流，价格合理,2014/6/14 22:03,AO史密斯（A.O.Smith） ET300J-60 电热水器 60升,http://s.club.jd.com/productpage/p-1008025-s-0-t-1-p-123.html?callback=CommentListNew.setData
1948,TRUE,FALSE,京东,AO,东西非常好 京东的物流也很给力 尤其是安装师傅真的服务非常好很客气,,,http://s.club.jd.com/productpage/p-1008025-s-0-t-1-p-103.html?callback=CommentListNew.setData
1949,TRUE,FALSE,京东,AO,好好好好好,2014/6/13 3:21,AO史密斯（A.O.Smith） ET300J-60 电热水器 60升,http://s.club.jd.com/productpage/p-1008025-s-0-t-1-p-123.html?callback=CommentListNew.setData
1950,TRUE,FALSE,京东,AO,非常不错的东西 很值,,,http://s.club.jd.com/productpage/p-1008025-s-0-t-1-p-103.html?callback=CommentListNew.setData
1951,TRUE,FALSE,京东,AO,史密斯的热水器还是很好的，放心,2014/9/25 11:23,AO史密斯（A.O.Smith） ET300J-60 电热水器 60升,http://s.club.jd.com/productpage/p-1008025-s-0-t-1-p-123.html?callback=CommentListNew.setData
1952,TRUE,FALSE,京东,AO,很好用，不过价钱贵了，性价比很高,2014/9/14 8:59,AO史密斯（A.O.Smith） ET300J-60 电热水器 60升,http://s.club.jd.com/productpage/p-1008025-s-0-t-1-p-113.html?callback=CommentListNew.setData
1953,TRUE,FALSE,京东,AO,热水器确实不错，热水很快的,2014/9/24 10:00,AO史密斯（A.O.Smith） ET300J-60 电热水器 60升,http://s.club.jd.com/productpage/p-1008025-s-0-t-1-p-123.html?callback=CommentListNew.setData
1954,TRUE,FALSE,京东,AO,之前有热水器 安装只收了60管子钱，还是很合理的,,,http://s.club.jd.com/productpage/p-1008025-s-0-t-1-p-123.html?callback=CommentListNew.setData
1955,TRUE,FALSE,京东,AO,好东西，同事很喜欢！,,,http://s.club.jd.com/productpage/p-1008025-s-0-t-1-p-123.html?callback=CommentListNew.setData
1956,TRUE,FALSE,京东,AO,热水器包装确实不错，就是还没装上用过。,2014/9/27 18:09,AO史密斯（A.O.Smith） ET300J-60 电热水器 60升,http://s.club.jd.com/productpage/p-1008025-s-0-t-1-p-113.html?callback=CommentListNew.setData
1957,TRUE,FALSE,京东,AO,因为以前在京东买过小东西，觉得服务和售后都挺好的，所以这次热水器也选择在这买，但是因为我家的线径太细，而我选的热水器功率太大，用着不安全，热水器厂家的安装人员说因为不符合安装要求所以没有安装成，所以退货了，从购买到退货，服务都很满意，准备下一步来买台洗衣机，因为觉得这里还是值得依赖的！满意！,2014/9/26 9:04,AO史密斯（A.O.Smith） ET300J-60 电热水器 60升,http://s.club.jd.com/productpage/p-1008025-s-0-t-1-p-113.html?callback=CommentListNew.setData
1958,TRUE,FALSE,京东,AO,东西不错，干净没噪音。,2014/9/22 1:06,AO史密斯（A.O.Smith） ET300J-60 电热水器 60升,http://s.club.jd.com/productpage/p-1008025-s-0-t-1-p-113.html?callback=CommentListNew.setData
1959,TRUE,FALSE,京东,AO,真心喜欢这个品牌，以前就使用过，所以再选还是它。,2014/9/26 9:09,AO史密斯（A.O.Smith） ET300J-60 电热水器 60升,http://s.club.jd.com/productpage/p-1008025-s-0-t-1-p-113.html?callback=CommentListNew.setData
1960,TRUE,FALSE,京东,AO,质量很好   一会就热了很快,2014/5/3 0:44,AO史密斯（A.O.Smith） ET300J-60 电热水器 60升,http://s.club.jd.com/productpage/p-1008025-s-0-t-1-p-113.html?callback=CommentListNew.setData
1961,TRUE,FALSE,京东,AO,正品，已安装使用，好用。热水很快，数分钟就到65度，,2014/8/3 23:17,AO史密斯（A.O.Smith） ET300J-60 电热水器 60升,http://s.club.jd.com/productpage/p-1008025-s-0-t-1-p-113.html?callback=CommentListNew.setData
1962,TRUE,FALSE,京东,AO,还得是老牌子 真好 服务也好 强烈推荐,2014/10/2 19:55,AO史密斯（A.O.Smith） ET300J-60 电热水器 60升,http://s.club.jd.com/productpage/p-1008025-s-0-t-1-p-113.html?callback=CommentListNew.setData
1963,TRUE,FALSE,京东,AO,使用方便 功能全 方便使用 服务贴心,2014/9/23 23:05,AO史密斯（A.O.Smith） ET300J-60 电热水器 60升,http://s.club.jd.com/productpage/p-1008025-s-0-t-1-p-113.html?callback=CommentListNew.setData
1964,TRUE,FALSE,京东,AO,东西很靠谱，大品牌值得信赖。,,,http://s.club.jd.com/productpage/p-1008025-s-0-t-1-p-113.html?callback=CommentListNew.setData
1965,TRUE,FALSE,京东,AO,A.O.Smith热水器一直使用的牌子，价格公道，实用！,2014/9/26 12:33,AO史密斯（A.O.Smith） ET300J-60 电热水器 60升,http://s.club.jd.com/productpage/p-1008025-s-0-t-1-p-124.html?callback=CommentListNew.setData
1966,TRUE,FALSE,京东,AO,这牌子热水器不错，出水率，保温效果都不错,2014/9/26 19:29,AO史密斯（A.O.Smith） ET300J-60 电热水器 60升,http://s.club.jd.com/productpage/p-1008025-s-0-t-1-p-104.html?callback=CommentListNew.setData
1967,TRUE,FALSE,京东,AO,还不错，安装费200多,2014/9/5 22:40,AO史密斯（A.O.Smith） ET300J-60 电热水器 60升,http://s.club.jd.com/productpage/p-1008025-s-0-t-1-p-124.html?callback=CommentListNew.setData
1968,TRUE,FALSE,京东,AO,送回速度很快，安装师傅很耐心，不错,2014/10/8 20:15,AO史密斯（A.O.Smith） ET300J-60 电热水器 60升,http://s.club.jd.com/productpage/p-1008025-s-0-t-1-p-104.html?callback=CommentListNew.setData
1969,TRUE,FALSE,京东,AO,北京的方师傅。技能熟练，服务专业，考虑很周到。管材收费190元。,2014/9/26 0:34,AO史密斯（A.O.Smith） ET300J-60 电热水器 60升,http://s.club.jd.com/productpage/p-1008025-s-0-t-1-p-124.html?callback=CommentListNew.setData
